"id","DEATHS"
1,134.506773438569
2,15.9794222513105
3,49.7202572624049
4,61.4773361611667
5,48.0250708477935
6,54.9454567404568
7,63.8975887065881
8,5.50180193462249
9,59.9764596001271
10,25.5696320289761
11,84.6184997774309
12,80.3981253957277
13,68.820205782767
14,-2.92612109862999
15,56.3982693152504
16,103.420543557368
17,275.953612733163
18,65.1527291009824
19,63.413529907749
20,58.6529120558602
21,36.3802640442782
22,5.47632124532633
23,22.6418506716398
24,52.2621189993189
25,33.4481201736926
26,100.045185812399
27,166.422708585394
28,64.4992081718039
29,16.2499132889366
30,42.1827586055649
31,63.5064665769912
32,35.2945680781967
33,26.7133632512497
34,93.3582575527157
35,209.04764974537
36,31.9305270834748
37,129.040845785167
38,24.4417420143615
39,45.9360963460921
40,2.11447828663318
41,30.7526377551194
42,60.5557569359615
43,147.019976513157
44,38.7060062731939
45,80.9290838595677
46,168.061241925086
47,22.7877987382169
48,4.91223294918707
49,170.396959543612
50,105.736367026956
51,160.846994139203
52,175.351418348579
53,13.2160215246658
54,44.6558107808794
55,101.119769756915
56,43.9890567438337
57,30.5402621383309
58,33.577924563037
59,154.793885691407
60,41.6044803267851
61,278.724520749991
62,135.754980805572
63,76.6211154273478
64,38.0123759834386
65,9.93950523657032
66,56.4333313112263
67,144.146408449524
68,108.141905882907
69,123.439532053139
70,207.567211772595
71,117.715590040676
72,110.546622413524
73,52.4375448662203
74,30.6038891754828
75,65.652806748938
76,53.138690725405
77,80.1586021795297
78,28.9741208622795
79,71.2219907154766
80,89.5569609844824
81,95.9201851258423
82,117.499326688288
83,32.9075037330646
84,39.9086043321839
85,54.5539119673474
86,96.3228639622624
87,177.934363101559
88,22.9750993625997
89,62.503992919214
90,34.0103058959447
91,66.1596823006671
92,54.0610298024539
93,128.506374084484
94,52.3143226795424
95,28.0632542937921
96,42.5370043813983
97,47.5755154840885
98,7.96672376681004
99,77.1137996375787
100,185.712274387727
101,69.194167670173
102,13.9264997751998
103,25.0087624540586
104,67.6559794573823
105,43.1673378100625
106,47.1812741824114
107,61.8268085295644
108,16.7582144200803
109,240.260244045303
110,10.9150428608127
111,263.283649229207
112,29.3207334311107
113,173.737947162081
114,45.1599109055976
115,38.4069824584555
116,149.657662714014
117,93.5771273556329
118,128.475433444866
119,23.4683157538614
120,16.9913303787921
121,50.6026265758633
122,21.3985261327777
123,267.800687190784
124,36.1421442110513
125,63.0094049809042
126,38.6461741747504
127,15.119875821305
128,73.8787506003168
129,54.8639387791217
130,2.87217954731388
131,136.403209902577
132,35.2819784470291
133,67.3154557490618
